name,type,contract,tier,cores,pcores,mem,region,price,ACU,SSD,MaxNics,Bandwidth,MaxDataDiskCount,MaxDataDiskSizeGB,MaxDataDiskIops,MaxDataDiskThroughputMBs,MaxVmIops,MaxVmThroughputMBs,ResourceDiskSizeInMB,TempDiskSizeInGB,TempDiskIops,TempDiskReadMBs,TempDiskWriteMBs,SAPS2T,SAPS3T,HANA,Hyperthreaded,OfferName,_id,price_USD,price_EUR,price_GBP,price_AUD,price_JPY,price_CAD,price_DKK,price_CHF,price_SEK,price_IDR,price_INR,burstable
d2v2,vm,payg,lowpriority,2,2,7,west-india,0.034,210,No,2,1500,8,32768,4000,480,4000,480,102400,100,6000,93,46,-2,-2,-2,No,linux-d2v2-lowpriority,linux-d2v2-lowpriority-west-india-payg,0.034,0.028672200000000005,0.025340506000000002,0.043305800000000005,3.4680000000000004,0.041340600000000005,0.21397560000000002,0.030705400000000004,0.2676208,464.44000000000005,2.2472725000000002,No
ds2v2,vm,payg,lowpriority,2,2,7,west-india,0.034,210,Yes,2,1500,8,32768,60000,2000,6400,96,14336,14,-1,-1,-1,-2,-2,-2,No,linux-ds2v2-lowpriority,linux-ds2v2-lowpriority-west-india-payg,0.034,0.028672200000000005,0.025340506000000002,0.043305800000000005,3.4680000000000004,0.041340600000000005,0.21397560000000002,0.030705400000000004,0.2676208,464.44000000000005,2.2472725000000002,No
d3v2,vm,payg,lowpriority,4,4,14,asia-pacific-east,0.086,210,No,4,3000,16,65536,8000,960,8000,960,204800,200,24000,375,187,-2,-2,-2,No,linux-d3v2-lowpriority,linux-d3v2-lowpriority-asia-pacific-east-payg,0.086,0.0725238,0.06409657399999999,0.1095382,8.771999999999998,0.10456739999999999,0.5412324,0.07766659999999999,0.6769232,1174.76,5.684277499999999,No
ds3v2,vm,payg,lowpriority,4,4,14,asia-pacific-east,0.086,210,Yes,4,3000,16,65536,120000,4000,12800,192,28672,28,8000,64,-1,18600,-3,-2,No,linux-ds3v2-lowpriority,linux-ds3v2-lowpriority-asia-pacific-east-payg,0.086,0.0725238,0.06409657399999999,0.1095382,8.771999999999998,0.10456739999999999,0.5412324,0.07766659999999999,0.6769232,1174.76,5.684277499999999,No
d3v2,vm,payg,lowpriority,4,4,14,asia-pacific-southeast,0.046,210,No,4,3000,16,65536,8000,960,8000,960,204800,200,24000,375,187,-2,-2,-2,No,linux-d3v2-lowpriority,linux-d3v2-lowpriority-asia-pacific-southeast-payg,0.046,0.0387918,0.034284214,0.0585902,4.692,0.0559314,0.2894964,0.0415426,0.3620752,628.36,3.0404275,No
ds3v2,vm,payg,lowpriority,4,4,14,asia-pacific-southeast,0.046,210,Yes,4,3000,16,65536,120000,4000,12800,192,28672,28,8000,64,-1,18600,-3,-2,No,linux-ds3v2-lowpriority,linux-ds3v2-lowpriority-asia-pacific-southeast-payg,0.046,0.0387918,0.034284214,0.0585902,4.692,0.0559314,0.2894964,0.0415426,0.3620752,628.36,3.0404275,No
d3v2,vm,payg,lowpriority,4,4,14,australia-east,0.046,210,No,4,3000,16,65536,8000,960,8000,960,204800,200,24000,375,187,-2,-2,-2,No,linux-d3v2-lowpriority,linux-d3v2-lowpriority-australia-east-payg,0.046,0.0387918,0.034284214,0.0585902,4.692,0.0559314,0.2894964,0.0415426,0.3620752,628.36,3.0404275,No
ds3v2,vm,payg,lowpriority,4,4,14,australia-east,0.046,210,Yes,4,3000,16,65536,120000,4000,12800,192,28672,28,8000,64,-1,18600,-3,-2,No,linux-ds3v2-lowpriority,linux-ds3v2-lowpriority-australia-east-payg,0.046,0.0387918,0.034284214,0.0585902,4.692,0.0559314,0.2894964,0.0415426,0.3620752,628.36,3.0404275,No
d3v2,vm,payg,lowpriority,4,4,14,australia-southeast,0.062,210,No,4,3000,16,65536,8000,960,8000,960,204800,200,24000,375,187,-2,-2,-2,No,linux-d3v2-lowpriority,linux-d3v2-lowpriority-australia-southeast-payg,0.062,0.0522846,0.046209158,0.07896940000000001,6.324,0.0753858,0.3901908,0.0559922,0.4880144,846.92,4.0979675,No
ds3v2,vm,payg,lowpriority,4,4,14,australia-southeast,0.062,210,Yes,4,3000,16,65536,120000,4000,12800,192,28672,28,8000,64,-1,18600,-3,-2,No,linux-ds3v2-lowpriority,linux-ds3v2-lowpriority-australia-southeast-payg,0.062,0.0522846,0.046209158,0.07896940000000001,6.324,0.0753858,0.3901908,0.0559922,0.4880144,846.92,4.0979675,No
d3v2,vm,payg,lowpriority,4,4,14,brazil-south,0.046,210,No,4,3000,16,65536,8000,960,8000,960,204800,200,24000,375,187,-2,-2,-2,No,linux-d3v2-lowpriority,linux-d3v2-lowpriority-brazil-south-payg,0.046,0.0387918,0.034284214,0.0585902,4.692,0.0559314,0.2894964,0.0415426,0.3620752,628.36,3.0404275,No
ds3v2,vm,payg,lowpriority,4,4,14,brazil-south,0.046,210,Yes,4,3000,16,65536,120000,4000,12800,192,28672,28,8000,64,-1,18600,-3,-2,No,linux-ds3v2-lowpriority,linux-ds3v2-lowpriority-brazil-south-payg,0.046,0.0387918,0.034284214,0.0585902,4.692,0.0559314,0.2894964,0.0415426,0.3620752,628.36,3.0404275,No
d3v2,vm,payg,lowpriority,4,4,14,canada-central,0.046,210,No,4,3000,16,65536,8000,960,8000,960,204800,200,24000,375,187,-2,-2,-2,No,linux-d3v2-lowpriority,linux-d3v2-lowpriority-canada-central-payg,0.046,0.0387918,0.034284214,0.0585902,4.692,0.0559314,0.2894964,0.0415426,0.3620752,628.36,3.0404275,No
ds3v2,vm,payg,lowpriority,4,4,14,canada-central,0.046,210,Yes,4,3000,16,65536,120000,4000,12800,192,28672,28,8000,64,-1,18600,-3,-2,No,linux-ds3v2-lowpriority,linux-ds3v2-lowpriority-canada-central-payg,0.046,0.0387918,0.034284214,0.0585902,4.692,0.0559314,0.2894964,0.0415426,0.3620752,628.36,3.0404275,No
d3v2,vm,payg,lowpriority,4,4,14,canada-east,0.056,210,No,4,3000,16,65536,8000,960,8000,960,204800,200,24000,375,187,-2,-2,-2,No,linux-d3v2-lowpriority,linux-d3v2-lowpriority-canada-east-payg,0.056,0.047224800000000004,0.041737304,0.07132720000000001,5.712,0.0680904,0.35243040000000003,0.0505736,0.4407872,764.96,3.70139,No
ds3v2,vm,payg,lowpriority,4,4,14,canada-east,0.056,210,Yes,4,3000,16,65536,120000,4000,12800,192,28672,28,8000,64,-1,18600,-3,-2,No,linux-ds3v2-lowpriority,linux-ds3v2-lowpriority-canada-east-payg,0.056,0.047224800000000004,0.041737304,0.07132720000000001,5.712,0.0680904,0.35243040000000003,0.0505736,0.4407872,764.96,3.70139,No
d3v2,vm,payg,lowpriority,4,4,14,central-india,0.046,210,No,4,3000,16,65536,8000,960,8000,960,204800,200,24000,375,187,-2,-2,-2,No,linux-d3v2-lowpriority,linux-d3v2-lowpriority-central-india-payg,0.046,0.0387918,0.034284214,0.0585902,4.692,0.0559314,0.2894964,0.0415426,0.3620752,628.36,3.0404275,No
ds3v2,vm,payg,lowpriority,4,4,14,central-india,0.046,210,Yes,4,3000,16,65536,120000,4000,12800,192,28672,28,8000,64,-1,18600,-3,-2,No,linux-ds3v2-lowpriority,linux-ds3v2-lowpriority-central-india-payg,0.046,0.0387918,0.034284214,0.0585902,4.692,0.0559314,0.2894964,0.0415426,0.3620752,628.36,3.0404275,No
d3v2,vm,payg,lowpriority,4,4,14,europe-north,0.046,210,No,4,3000,16,65536,8000,960,8000,960,204800,200,24000,375,187,-2,-2,-2,No,linux-d3v2-lowpriority,linux-d3v2-lowpriority-europe-north-payg,0.046,0.0387918,0.034284214,0.0585902,4.692,0.0559314,0.2894964,0.0415426,0.3620752,628.36,3.0404275,No
ds3v2,vm,payg,lowpriority,4,4,14,europe-north,0.046,210,Yes,4,3000,16,65536,120000,4000,12800,192,28672,28,8000,64,-1,18600,-3,-2,No,linux-ds3v2-lowpriority,linux-ds3v2-lowpriority-europe-north-payg,0.046,0.0387918,0.034284214,0.0585902,4.692,0.0559314,0.2894964,0.0415426,0.3620752,628.36,3.0404275,No
d3v2,vm,payg,lowpriority,4,4,14,europe-west,0.046,210,No,4,3000,16,65536,8000,960,8000,960,204800,200,24000,375,187,-2,-2,-2,No,linux-d3v2-lowpriority,linux-d3v2-lowpriority-europe-west-payg,0.046,0.0387918,0.034284214,0.0585902,4.692,0.0559314,0.2894964,0.0415426,0.3620752,628.36,3.0404275,No
ds3v2,vm,payg,lowpriority,4,4,14,europe-west,0.046,210,Yes,4,3000,16,65536,120000,4000,12800,192,28672,28,8000,64,-1,18600,-3,-2,No,linux-ds3v2-lowpriority,linux-ds3v2-lowpriority-europe-west-payg,0.046,0.0387918,0.034284214,0.0585902,4.692,0.0559314,0.2894964,0.0415426,0.3620752,628.36,3.0404275,No
d3v2,vm,payg,lowpriority,4,4,14,germany-central,0.046,210,No,4,3000,16,65536,8000,960,8000,960,204800,200,24000,375,187,-2,-2,-2,No,linux-d3v2-lowpriority,linux-d3v2-lowpriority-germany-central-payg,0.046,0.0387918,0.034284214,0.0585902,4.692,0.0559314,0.2894964,0.0415426,0.3620752,628.36,3.0404275,No
ds3v2,vm,payg,lowpriority,4,4,14,germany-central,0.046,210,Yes,4,3000,16,65536,120000,4000,12800,192,28672,28,8000,64,-1,18600,-3,-2,No,linux-ds3v2-lowpriority,linux-ds3v2-lowpriority-germany-central-payg,0.046,0.0387918,0.034284214,0.0585902,4.692,0.0559314,0.2894964,0.0415426,0.3620752,628.36,3.0404275,No
d3v2,vm,payg,lowpriority,4,4,14,germany-northeast,0.046,210,No,4,3000,16,65536,8000,960,8000,960,204800,200,24000,375,187,-2,-2,-2,No,linux-d3v2-lowpriority,linux-d3v2-lowpriority-germany-northeast-payg,0.046,0.0387918,0.034284214,0.0585902,4.692,0.0559314,0.2894964,0.0415426,0.3620752,628.36,3.0404275,No
ds3v2,vm,payg,lowpriority,4,4,14,germany-northeast,0.046,210,Yes,4,3000,16,65536,120000,4000,12800,192,28672,28,8000,64,-1,18600,-3,-2,No,linux-ds3v2-lowpriority,linux-ds3v2-lowpriority-germany-northeast-payg,0.046,0.0387918,0.034284214,0.0585902,4.692,0.0559314,0.2894964,0.0415426,0.3620752,628.36,3.0404275,No
d3v2,vm,payg,lowpriority,4,4,14,japan-east,0.046,210,No,4,3000,16,65536,8000,960,8000,960,204800,200,24000,375,187,-2,-2,-2,No,linux-d3v2-lowpriority,linux-d3v2-lowpriority-japan-east-payg,0.046,0.0387918,0.034284214,0.0585902,4.692,0.0559314,0.2894964,0.0415426,0.3620752,628.36,3.0404275,No
ds3v2,vm,payg,lowpriority,4,4,14,japan-east,0.046,210,Yes,4,3000,16,65536,120000,4000,12800,192,28672,28,8000,64,-1,18600,-3,-2,No,linux-ds3v2-lowpriority,linux-ds3v2-lowpriority-japan-east-payg,0.046,0.0387918,0.034284214,0.0585902,4.692,0.0559314,0.2894964,0.0415426,0.3620752,628.36,3.0404275,No
d3v2,vm,payg,lowpriority,4,4,14,japan-west,0.073,210,No,4,3000,16,65536,8000,960,8000,960,204800,200,24000,375,187,-2,-2,-2,No,linux-d3v2-lowpriority,linux-d3v2-lowpriority-japan-west-payg,0.073,0.0615609,0.054407556999999995,0.0929801,7.446,0.0887607,0.4594182,0.0659263,0.5745975999999999,997.18,4.82502625,No
ds3v2,vm,payg,lowpriority,4,4,14,japan-west,0.073,210,Yes,4,3000,16,65536,120000,4000,12800,192,28672,28,8000,64,-1,18600,-3,-2,No,linux-ds3v2-lowpriority,linux-ds3v2-lowpriority-japan-west-payg,0.073,0.0615609,0.054407556999999995,0.0929801,7.446,0.0887607,0.4594182,0.0659263,0.5745975999999999,997.18,4.82502625,No
d3v2,vm,payg,lowpriority,4,4,14,korea-central,0.046,210,No,4,3000,16,65536,8000,960,8000,960,204800,200,24000,375,187,-2,-2,-2,No,linux-d3v2-lowpriority,linux-d3v2-lowpriority-korea-central-payg,0.046,0.0387918,0.034284214,0.0585902,4.692,0.0559314,0.2894964,0.0415426,0.3620752,628.36,3.0404275,No
ds3v2,vm,payg,lowpriority,4,4,14,korea-central,0.046,210,Yes,4,3000,16,65536,120000,4000,12800,192,28672,28,8000,64,-1,18600,-3,-2,No,linux-ds3v2-lowpriority,linux-ds3v2-lowpriority-korea-central-payg,0.046,0.0387918,0.034284214,0.0585902,4.692,0.0559314,0.2894964,0.0415426,0.3620752,628.36,3.0404275,No
d3v2,vm,payg,lowpriority,4,4,14,korea-south,0.06,210,No,4,3000,16,65536,8000,960,8000,960,204800,200,24000,375,187,-2,-2,-2,No,linux-d3v2-lowpriority,linux-d3v2-lowpriority-korea-south-payg,0.06,0.050598000000000004,0.04471854,0.076422,6.12,0.07295399999999999,0.377604,0.054186,0.47227199999999997,819.6,3.965775,No
ds3v2,vm,payg,lowpriority,4,4,14,korea-south,0.06,210,Yes,4,3000,16,65536,120000,4000,12800,192,28672,28,8000,64,-1,18600,-3,-2,No,linux-ds3v2-lowpriority,linux-ds3v2-lowpriority-korea-south-payg,0.06,0.050598000000000004,0.04471854,0.076422,6.12,0.07295399999999999,0.377604,0.054186,0.47227199999999997,819.6,3.965775,No
d3v2,vm,payg,lowpriority,4,4,14,south-india,0.067,210,No,4,3000,16,65536,8000,960,8000,960,204800,200,24000,375,187,-2,-2,-2,No,linux-d3v2-lowpriority,linux-d3v2-lowpriority-south-india-payg,0.067,0.056501100000000005,0.049935703000000005,0.08533790000000001,6.8340000000000005,0.0814653,0.4216578,0.060507700000000005,0.5273704,915.22,4.42844875,No
ds3v2,vm,payg,lowpriority,4,4,14,south-india,0.067,210,Yes,4,3000,16,65536,120000,4000,12800,192,28672,28,8000,64,-1,18600,-3,-2,No,linux-ds3v2-lowpriority,linux-ds3v2-lowpriority-south-india-payg,0.067,0.056501100000000005,0.049935703000000005,0.08533790000000001,6.8340000000000005,0.0814653,0.4216578,0.060507700000000005,0.5273704,915.22,4.42844875,No
d3v2,vm,payg,lowpriority,4,4,14,united-kingdom-south,0.046,210,No,4,3000,16,65536,8000,960,8000,960,204800,200,24000,375,187,-2,-2,-2,No,linux-d3v2-lowpriority,linux-d3v2-lowpriority-united-kingdom-south-payg,0.046,0.0387918,0.034284214,0.0585902,4.692,0.0559314,0.2894964,0.0415426,0.3620752,628.36,3.0404275,No
ds3v2,vm,payg,lowpriority,4,4,14,united-kingdom-south,0.046,210,Yes,4,3000,16,65536,120000,4000,12800,192,28672,28,8000,64,-1,18600,-3,-2,No,linux-ds3v2-lowpriority,linux-ds3v2-lowpriority-united-kingdom-south-payg,0.046,0.0387918,0.034284214,0.0585902,4.692,0.0559314,0.2894964,0.0415426,0.3620752,628.36,3.0404275,No
d3v2,vm,payg,lowpriority,4,4,14,united-kingdom-west,0.046,210,No,4,3000,16,65536,8000,960,8000,960,204800,200,24000,375,187,-2,-2,-2,No,linux-d3v2-lowpriority,linux-d3v2-lowpriority-united-kingdom-west-payg,0.046,0.0387918,0.034284214,0.0585902,4.692,0.0559314,0.2894964,0.0415426,0.3620752,628.36,3.0404275,No
ds3v2,vm,payg,lowpriority,4,4,14,united-kingdom-west,0.046,210,Yes,4,3000,16,65536,120000,4000,12800,192,28672,28,8000,64,-1,18600,-3,-2,No,linux-ds3v2-lowpriority,linux-ds3v2-lowpriority-united-kingdom-west-payg,0.046,0.0387918,0.034284214,0.0585902,4.692,0.0559314,0.2894964,0.0415426,0.3620752,628.36,3.0404275,No
d3v2,vm,payg,lowpriority,4,4,14,us-central,0.059,210,No,4,3000,16,65536,8000,960,8000,960,204800,200,24000,375,187,-2,-2,-2,No,linux-d3v2-lowpriority,linux-d3v2-lowpriority-us-central-payg,0.059,0.0497547,0.043973230999999995,0.0751483,6.018,0.0717381,0.3713106,0.0532829,0.46440079999999995,805.9399999999999,3.8996787499999996,No
ds3v2,vm,payg,lowpriority,4,4,14,us-central,0.059,210,Yes,4,3000,16,65536,120000,4000,12800,192,28672,28,8000,64,-1,18600,-3,-2,No,linux-ds3v2-lowpriority,linux-ds3v2-lowpriority-us-central-payg,0.059,0.0497547,0.043973230999999995,0.0751483,6.018,0.0717381,0.3713106,0.0532829,0.46440079999999995,805.9399999999999,3.8996787499999996,No
d3v2,vm,payg,lowpriority,4,4,14,us-east,0.046,210,No,4,3000,16,65536,8000,960,8000,960,204800,200,24000,375,187,-2,-2,-2,No,linux-d3v2-lowpriority,linux-d3v2-lowpriority-us-east-payg,0.046,0.0387918,0.034284214,0.0585902,4.692,0.0559314,0.2894964,0.0415426,0.3620752,628.36,3.0404275,No
ds3v2,vm,payg,lowpriority,4,4,14,us-east,0.046,210,Yes,4,3000,16,65536,120000,4000,12800,192,28672,28,8000,64,-1,18600,-3,-2,No,linux-ds3v2-lowpriority,linux-ds3v2-lowpriority-us-east-payg,0.046,0.0387918,0.034284214,0.0585902,4.692,0.0559314,0.2894964,0.0415426,0.3620752,628.36,3.0404275,No
d3v2,vm,payg,lowpriority,4,4,14,us-east-2,0.046,210,No,4,3000,16,65536,8000,960,8000,960,204800,200,24000,375,187,-2,-2,-2,No,linux-d3v2-lowpriority,linux-d3v2-lowpriority-us-east-2-payg,0.046,0.0387918,0.034284214,0.0585902,4.692,0.0559314,0.2894964,0.0415426,0.3620752,628.36,3.0404275,No
ds3v2,vm,payg,lowpriority,4,4,14,us-east-2,0.046,210,Yes,4,3000,16,65536,120000,4000,12800,192,28672,28,8000,64,-1,18600,-3,-2,No,linux-ds3v2-lowpriority,linux-ds3v2-lowpriority-us-east-2-payg,0.046,0.0387918,0.034284214,0.0585902,4.692,0.0559314,0.2894964,0.0415426,0.3620752,628.36,3.0404275,No
d3v2,vm,payg,lowpriority,4,4,14,usgov-arizona,0.057,210,No,4,3000,16,65536,8000,960,8000,960,204800,200,24000,375,187,-2,-2,-2,No,linux-d3v2-lowpriority,linux-d3v2-lowpriority-usgov-arizona-payg,0.057,0.0480681,0.042482613,0.07260090000000001,5.814,0.0693063,0.35872380000000004,0.0514767,0.4486584,778.62,3.76748625,No
ds3v2,vm,payg,lowpriority,4,4,14,usgov-arizona,0.057,210,Yes,4,3000,16,65536,120000,4000,12800,192,28672,28,8000,64,-1,18600,-3,-2,No,linux-ds3v2-lowpriority,linux-ds3v2-lowpriority-usgov-arizona-payg,0.057,0.0480681,0.042482613,0.07260090000000001,5.814,0.0693063,0.35872380000000004,0.0514767,0.4486584,778.62,3.76748625,No
d3v2,vm,payg,lowpriority,4,4,14,usgov-iowa,0.057,210,No,4,3000,16,65536,8000,960,8000,960,204800,200,24000,375,187,-2,-2,-2,No,linux-d3v2-lowpriority,linux-d3v2-lowpriority-usgov-iowa-payg,0.057,0.0480681,0.042482613,0.07260090000000001,5.814,0.0693063,0.35872380000000004,0.0514767,0.4486584,778.62,3.76748625,No
ds3v2,vm,payg,lowpriority,4,4,14,usgov-iowa,0.057,210,Yes,4,3000,16,65536,120000,4000,12800,192,28672,28,8000,64,-1,18600,-3,-2,No,linux-ds3v2-lowpriority,linux-ds3v2-lowpriority-usgov-iowa-payg,0.057,0.0480681,0.042482613,0.07260090000000001,5.814,0.0693063,0.35872380000000004,0.0514767,0.4486584,778.62,3.76748625,No
d3v2,vm,payg,lowpriority,4,4,14,usgov-texas,0.057,210,No,4,3000,16,65536,8000,960,8000,960,204800,200,24000,375,187,-2,-2,-2,No,linux-d3v2-lowpriority,linux-d3v2-lowpriority-usgov-texas-payg,0.057,0.0480681,0.042482613,0.07260090000000001,5.814,0.0693063,0.35872380000000004,0.0514767,0.4486584,778.62,3.76748625,No
ds3v2,vm,payg,lowpriority,4,4,14,usgov-texas,0.057,210,Yes,4,3000,16,65536,120000,4000,12800,192,28672,28,8000,64,-1,18600,-3,-2,No,linux-ds3v2-lowpriority,linux-ds3v2-lowpriority-usgov-texas-payg,0.057,0.0480681,0.042482613,0.07260090000000001,5.814,0.0693063,0.35872380000000004,0.0514767,0.4486584,778.62,3.76748625,No
d3v2,vm,payg,lowpriority,4,4,14,usgov-virginia,0.057,210,No,4,3000,16,65536,8000,960,8000,960,204800,200,24000,375,187,-2,-2,-2,No,linux-d3v2-lowpriority,linux-d3v2-lowpriority-usgov-virginia-payg,0.057,0.0480681,0.042482613,0.07260090000000001,5.814,0.0693063,0.35872380000000004,0.0514767,0.4486584,778.62,3.76748625,No
ds3v2,vm,payg,lowpriority,4,4,14,usgov-virginia,0.057,210,Yes,4,3000,16,65536,120000,4000,12800,192,28672,28,8000,64,-1,18600,-3,-2,No,linux-ds3v2-lowpriority,linux-ds3v2-lowpriority-usgov-virginia-payg,0.057,0.0480681,0.042482613,0.07260090000000001,5.814,0.0693063,0.35872380000000004,0.0514767,0.4486584,778.62,3.76748625,No
d3v2,vm,payg,lowpriority,4,4,14,us-north-central,0.046,210,No,4,3000,16,65536,8000,960,8000,960,204800,200,24000,375,187,-2,-2,-2,No,linux-d3v2-lowpriority,linux-d3v2-lowpriority-us-north-central-payg,0.046,0.0387918,0.034284214,0.0585902,4.692,0.0559314,0.2894964,0.0415426,0.3620752,628.36,3.0404275,No
ds3v2,vm,payg,lowpriority,4,4,14,us-north-central,0.046,210,Yes,4,3000,16,65536,120000,4000,12800,192,28672,28,8000,64,-1,18600,-3,-2,No,linux-ds3v2-lowpriority,linux-ds3v2-lowpriority-us-north-central-payg,0.046,0.0387918,0.034284214,0.0585902,4.692,0.0559314,0.2894964,0.0415426,0.3620752,628.36,3.0404275,No
d3v2,vm,payg,lowpriority,4,4,14,us-south-central,0.051,210,No,4,3000,16,65536,8000,960,8000,960,204800,200,24000,375,187,-2,-2,-2,No,linux-d3v2-lowpriority,linux-d3v2-lowpriority-us-south-central-payg,0.051,0.0430083,0.038010759,0.0649587,5.202,0.062010899999999994,0.3209634,0.0460581,0.4014312,696.66,3.3709087499999995,No
ds3v2,vm,payg,lowpriority,4,4,14,us-south-central,0.051,210,Yes,4,3000,16,65536,120000,4000,12800,192,28672,28,8000,64,-1,18600,-3,-2,No,linux-ds3v2-lowpriority,linux-ds3v2-lowpriority-us-south-central-payg,0.051,0.0430083,0.038010759,0.0649587,5.202,0.062010899999999994,0.3209634,0.0460581,0.4014312,696.66,3.3709087499999995,No
d3v2,vm,payg,lowpriority,4,4,14,us-west,0.046,210,No,4,3000,16,65536,8000,960,8000,960,204800,200,24000,375,187,-2,-2,-2,No,linux-d3v2-lowpriority,linux-d3v2-lowpriority-us-west-payg,0.046,0.0387918,0.034284214,0.0585902,4.692,0.0559314,0.2894964,0.0415426,0.3620752,628.36,3.0404275,No
ds3v2,vm,payg,lowpriority,4,4,14,us-west,0.046,210,Yes,4,3000,16,65536,120000,4000,12800,192,28672,28,8000,64,-1,18600,-3,-2,No,linux-ds3v2-lowpriority,linux-ds3v2-lowpriority-us-west-payg,0.046,0.0387918,0.034284214,0.0585902,4.692,0.0559314,0.2894964,0.0415426,0.3620752,628.36,3.0404275,No
d3v2,vm,payg,lowpriority,4,4,14,us-west-2,0.046,210,No,4,3000,16,65536,8000,960,8000,960,204800,200,24000,375,187,-2,-2,-2,No,linux-d3v2-lowpriority,linux-d3v2-lowpriority-us-west-2-payg,0.046,0.0387918,0.034284214,0.0585902,4.692,0.0559314,0.2894964,0.0415426,0.3620752,628.36,3.0404275,No
ds3v2,vm,payg,lowpriority,4,4,14,us-west-2,0.046,210,Yes,4,3000,16,65536,120000,4000,12800,192,28672,28,8000,64,-1,18600,-3,-2,No,linux-ds3v2-lowpriority,linux-ds3v2-lowpriority-us-west-2-payg,0.046,0.0387918,0.034284214,0.0585902,4.692,0.0559314,0.2894964,0.0415426,0.3620752,628.36,3.0404275,No
d3v2,vm,payg,lowpriority,4,4,14,us-west-central,0.051,210,No,4,3000,16,65536,8000,960,8000,960,204800,200,24000,375,187,-2,-2,-2,No,linux-d3v2-lowpriority,linux-d3v2-lowpriority-us-west-central-payg,0.051,0.0430083,0.038010759,0.0649587,5.202,0.062010899999999994,0.3209634,0.0460581,0.4014312,696.66,3.3709087499999995,No
ds3v2,vm,payg,lowpriority,4,4,14,us-west-central,0.051,210,Yes,4,3000,16,65536,120000,4000,12800,192,28672,28,8000,64,-1,18600,-3,-2,No,linux-ds3v2-lowpriority,linux-ds3v2-lowpriority-us-west-central-payg,0.051,0.0430083,0.038010759,0.0649587,5.202,0.062010899999999994,0.3209634,0.0460581,0.4014312,696.66,3.3709087499999995,No
d3v2,vm,payg,lowpriority,4,4,14,west-india,0.067,210,No,4,3000,16,65536,8000,960,8000,960,204800,200,24000,375,187,-2,-2,-2,No,linux-d3v2-lowpriority,linux-d3v2-lowpriority-west-india-payg,0.067,0.056501100000000005,0.049935703000000005,0.08533790000000001,6.8340000000000005,0.0814653,0.4216578,0.060507700000000005,0.5273704,915.22,4.42844875,No
ds3v2,vm,payg,lowpriority,4,4,14,west-india,0.067,210,Yes,4,3000,16,65536,120000,4000,12800,192,28672,28,8000,64,-1,18600,-3,-2,No,linux-ds3v2-lowpriority,linux-ds3v2-lowpriority-west-india-payg,0.067,0.056501100000000005,0.049935703000000005,0.08533790000000001,6.8340000000000005,0.0814653,0.4216578,0.060507700000000005,0.5273704,915.22,4.42844875,No
d4v2,vm,payg,lowpriority,8,8,28,asia-pacific-east,0.171,210,No,8,6000,32,131072,16000,1920,16000,1920,409600,400,96000,1500,750,-2,-2,-2,No,linux-d4v2-lowpriority,linux-d4v2-lowpriority-asia-pacific-east-payg,0.171,0.1442043,0.127447839,0.21780270000000002,17.442,0.20791890000000002,1.0761714,0.15443010000000001,1.3459752,2335.86,11.302458750000001,No
ds4v2,vm,payg,lowpriority,8,8,28,asia-pacific-east,0.171,210,Yes,8,6000,32,131072,240000,8000,25600,384,57344,56,32000,256,-1,2325,-3,-2,No,linux-ds4v2-lowpriority,linux-ds4v2-lowpriority-asia-pacific-east-payg,0.171,0.1442043,0.127447839,0.21780270000000002,17.442,0.20791890000000002,1.0761714,0.15443010000000001,1.3459752,2335.86,11.302458750000001,No
d4v2,vm,payg,lowpriority,8,8,28,asia-pacific-southeast,0.092,210,No,8,6000,32,131072,16000,1920,16000,1920,409600,400,96000,1500,750,-2,-2,-2,No,linux-d4v2-lowpriority,linux-d4v2-lowpriority-asia-pacific-southeast-payg,0.092,0.0775836,0.068568428,0.1171804,9.384,0.1118628,0.5789928,0.0830852,0.7241504,1256.72,6.080855,No
ds4v2,vm,payg,lowpriority,8,8,28,asia-pacific-southeast,0.092,210,Yes,8,6000,32,131072,240000,8000,25600,384,57344,56,32000,256,-1,2325,-3,-2,No,linux-ds4v2-lowpriority,linux-ds4v2-lowpriority-asia-pacific-southeast-payg,0.092,0.0775836,0.068568428,0.1171804,9.384,0.1118628,0.5789928,0.0830852,0.7241504,1256.72,6.080855,No
d4v2,vm,payg,lowpriority,8,8,28,australia-east,0.092,210,No,8,6000,32,131072,16000,1920,16000,1920,409600,400,96000,1500,750,-2,-2,-2,No,linux-d4v2-lowpriority,linux-d4v2-lowpriority-australia-east-payg,0.092,0.0775836,0.068568428,0.1171804,9.384,0.1118628,0.5789928,0.0830852,0.7241504,1256.72,6.080855,No
ds4v2,vm,payg,lowpriority,8,8,28,australia-east,0.092,210,Yes,8,6000,32,131072,240000,8000,25600,384,57344,56,32000,256,-1,2325,-3,-2,No,linux-ds4v2-lowpriority,linux-ds4v2-lowpriority-australia-east-payg,0.092,0.0775836,0.068568428,0.1171804,9.384,0.1118628,0.5789928,0.0830852,0.7241504,1256.72,6.080855,No
d4v2,vm,payg,lowpriority,8,8,28,australia-southeast,0.125,210,No,8,6000,32,131072,16000,1920,16000,1920,409600,400,96000,1500,750,-2,-2,-2,No,linux-d4v2-lowpriority,linux-d4v2-lowpriority-australia-southeast-payg,0.125,0.1054125,0.093163625,0.1592125,12.75,0.1519875,0.786675,0.1128875,0.9839,1707.5,8.26203125,No
