name,tier,cores,pcores,mem,region,price,ACU,SSD,MaxNics,Bandwidth,MaxDataDiskCount,MaxDataDiskSizeGB,MaxDataDiskIops,MaxDataDiskThroughputMBs,MaxVmIops,MaxVmThroughputMBs,ResourceDiskSizeInMB,TempDiskSizeInGB,TempDiskIops,TempDiskReadMBs,TempDiskWriteMBs,SAPS2T,SAPS3T,HANA,Hyperthreaded,OfferName,_id
a8v2,lowpriority,8,8,16,japan-east,0.067,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8v2-lowpriority,linux-a8v2-lowpriority-japan-east
a8v2,lowpriority,8,8,16,japan-west,0.067,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8v2-lowpriority,linux-a8v2-lowpriority-japan-west
a8v2,lowpriority,8,8,16,korea-central,0.067,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8v2-lowpriority,linux-a8v2-lowpriority-korea-central
a8v2,lowpriority,8,8,16,korea-south,0.067,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8v2-lowpriority,linux-a8v2-lowpriority-korea-south
a8v2,lowpriority,8,8,16,south-india,0.067,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8v2-lowpriority,linux-a8v2-lowpriority-south-india
a8v2,lowpriority,8,8,16,united-kingdom-south,0.067,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8v2-lowpriority,linux-a8v2-lowpriority-united-kingdom-south
a8v2,lowpriority,8,8,16,united-kingdom-west,0.067,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8v2-lowpriority,linux-a8v2-lowpriority-united-kingdom-west
a8v2,lowpriority,8,8,16,us-central,0.067,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8v2-lowpriority,linux-a8v2-lowpriority-us-central
a8v2,lowpriority,8,8,16,us-east,0.067,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8v2-lowpriority,linux-a8v2-lowpriority-us-east
a8v2,lowpriority,8,8,16,us-east-2,0.067,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8v2-lowpriority,linux-a8v2-lowpriority-us-east-2
a8v2,lowpriority,8,8,16,usgov-iowa,0.067,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8v2-lowpriority,linux-a8v2-lowpriority-usgov-iowa
a8v2,lowpriority,8,8,16,usgov-virginia,0.067,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8v2-lowpriority,linux-a8v2-lowpriority-usgov-virginia
a8v2,lowpriority,8,8,16,us-north-central,0.067,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8v2-lowpriority,linux-a8v2-lowpriority-us-north-central
a8v2,lowpriority,8,8,16,us-south-central,0.067,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8v2-lowpriority,linux-a8v2-lowpriority-us-south-central
a8v2,lowpriority,8,8,16,us-west,0.067,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8v2-lowpriority,linux-a8v2-lowpriority-us-west
a8v2,lowpriority,8,8,16,us-west-2,0.067,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8v2-lowpriority,linux-a8v2-lowpriority-us-west-2
a8v2,lowpriority,8,8,16,us-west-central,0.067,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8v2-lowpriority,linux-a8v2-lowpriority-us-west-central
a8v2,lowpriority,8,8,16,west-india,0.067,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8v2-lowpriority,linux-a8v2-lowpriority-west-india
a2mv2,standard,2,2,16,asia-pacific-east,0.178,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-standard,linux-a2mv2-standard-asia-pacific-east
a2mv2,standard,2,2,16,asia-pacific-southeast,0.134,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-standard,linux-a2mv2-standard-asia-pacific-southeast
a2mv2,standard,2,2,16,australia-east,0.149,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-standard,linux-a2mv2-standard-australia-east
a2mv2,standard,2,2,16,australia-southeast,0.178,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-standard,linux-a2mv2-standard-australia-southeast
a2mv2,standard,2,2,16,brazil-south,0.208,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-standard,linux-a2mv2-standard-brazil-south
a2mv2,standard,2,2,16,canada-central,0.168,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-standard,linux-a2mv2-standard-canada-central
a2mv2,standard,2,2,16,canada-east,0.129,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-standard,linux-a2mv2-standard-canada-east
a2mv2,standard,2,2,16,central-india,0.158,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-standard,linux-a2mv2-standard-central-india
a2mv2,standard,2,2,16,europe-north,0.139,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-standard,linux-a2mv2-standard-europe-north
a2mv2,standard,2,2,16,europe-west,0.124,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-standard,linux-a2mv2-standard-europe-west
a2mv2,standard,2,2,16,germany-central,0.16,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-standard,linux-a2mv2-standard-germany-central
a2mv2,standard,2,2,16,germany-northeast,0.16,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-standard,linux-a2mv2-standard-germany-northeast
a2mv2,standard,2,2,16,japan-east,0.153,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-standard,linux-a2mv2-standard-japan-east
a2mv2,standard,2,2,16,japan-west,0.178,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-standard,linux-a2mv2-standard-japan-west
a2mv2,standard,2,2,16,korea-central,0.133,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-standard,linux-a2mv2-standard-korea-central
a2mv2,standard,2,2,16,korea-south,0.119,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-standard,linux-a2mv2-standard-korea-south
a2mv2,standard,2,2,16,south-india,0.144,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-standard,linux-a2mv2-standard-south-india
a2mv2,standard,2,2,16,united-kingdom-south,0.178,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-standard,linux-a2mv2-standard-united-kingdom-south
a2mv2,standard,2,2,16,united-kingdom-west,0.158,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-standard,linux-a2mv2-standard-united-kingdom-west
a2mv2,standard,2,2,16,us-central,0.129,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-standard,linux-a2mv2-standard-us-central
a2mv2,standard,2,2,16,us-east,0.119,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-standard,linux-a2mv2-standard-us-east
a2mv2,standard,2,2,16,us-east-2,0.119,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-standard,linux-a2mv2-standard-us-east-2
a2mv2,standard,2,2,16,usgov-arizona,0.176,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-standard,linux-a2mv2-standard-usgov-arizona
a2mv2,standard,2,2,16,usgov-iowa,0.176,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-standard,linux-a2mv2-standard-usgov-iowa
a2mv2,standard,2,2,16,usgov-texas,0.176,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-standard,linux-a2mv2-standard-usgov-texas
a2mv2,standard,2,2,16,usgov-virginia,0.176,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-standard,linux-a2mv2-standard-usgov-virginia
a2mv2,standard,2,2,16,us-north-central,0.129,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-standard,linux-a2mv2-standard-us-north-central
a2mv2,standard,2,2,16,us-south-central,0.124,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-standard,linux-a2mv2-standard-us-south-central
a2mv2,standard,2,2,16,us-west,0.149,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-standard,linux-a2mv2-standard-us-west
a2mv2,standard,2,2,16,us-west-2,0.099,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-standard,linux-a2mv2-standard-us-west-2
a2mv2,standard,2,2,16,us-west-central,0.119,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-standard,linux-a2mv2-standard-us-west-central
a2mv2,standard,2,2,16,west-india,0.158,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-standard,linux-a2mv2-standard-west-india
a4mv2,standard,4,4,32,asia-pacific-east,0.374,100,No,4,1000,8,32768,4000,480,4000,480,40960,40,24000,375,187,-2,-2,-2,No,linux-a4mv2-standard,linux-a4mv2-standard-asia-pacific-east
a4mv2,standard,4,4,32,asia-pacific-southeast,0.281,100,No,4,1000,8,32768,4000,480,4000,480,40960,40,24000,375,187,-2,-2,-2,No,linux-a4mv2-standard,linux-a4mv2-standard-asia-pacific-southeast
a4mv2,standard,4,4,32,australia-east,0.312,100,No,4,1000,8,32768,4000,480,4000,480,40960,40,24000,375,187,-2,-2,-2,No,linux-a4mv2-standard,linux-a4mv2-standard-australia-east
a4mv2,standard,4,4,32,australia-southeast,0.374,100,No,4,1000,8,32768,4000,480,4000,480,40960,40,24000,375,187,-2,-2,-2,No,linux-a4mv2-standard,linux-a4mv2-standard-australia-southeast
a4mv2,standard,4,4,32,brazil-south,0.437,100,No,4,1000,8,32768,4000,480,4000,480,40960,40,24000,375,187,-2,-2,-2,No,linux-a4mv2-standard,linux-a4mv2-standard-brazil-south
a4mv2,standard,4,4,32,canada-central,0.353,100,No,4,1000,8,32768,4000,480,4000,480,40960,40,24000,375,187,-2,-2,-2,No,linux-a4mv2-standard,linux-a4mv2-standard-canada-central
a4mv2,standard,4,4,32,canada-east,0.27,100,No,4,1000,8,32768,4000,480,4000,480,40960,40,24000,375,187,-2,-2,-2,No,linux-a4mv2-standard,linux-a4mv2-standard-canada-east
a4mv2,standard,4,4,32,central-india,0.333,100,No,4,1000,8,32768,4000,480,4000,480,40960,40,24000,375,187,-2,-2,-2,No,linux-a4mv2-standard,linux-a4mv2-standard-central-india
a4mv2,standard,4,4,32,europe-north,0.291,100,No,4,1000,8,32768,4000,480,4000,480,40960,40,24000,375,187,-2,-2,-2,No,linux-a4mv2-standard,linux-a4mv2-standard-europe-north
a4mv2,standard,4,4,32,europe-west,0.26,100,No,4,1000,8,32768,4000,480,4000,480,40960,40,24000,375,187,-2,-2,-2,No,linux-a4mv2-standard,linux-a4mv2-standard-europe-west
a4mv2,standard,4,4,32,germany-central,0.335,100,No,4,1000,8,32768,4000,480,4000,480,40960,40,24000,375,187,-2,-2,-2,No,linux-a4mv2-standard,linux-a4mv2-standard-germany-central
a4mv2,standard,4,4,32,germany-northeast,0.335,100,No,4,1000,8,32768,4000,480,4000,480,40960,40,24000,375,187,-2,-2,-2,No,linux-a4mv2-standard,linux-a4mv2-standard-germany-northeast
a4mv2,standard,4,4,32,japan-east,0.322,100,No,4,1000,8,32768,4000,480,4000,480,40960,40,24000,375,187,-2,-2,-2,No,linux-a4mv2-standard,linux-a4mv2-standard-japan-east
a4mv2,standard,4,4,32,japan-west,0.374,100,No,4,1000,8,32768,4000,480,4000,480,40960,40,24000,375,187,-2,-2,-2,No,linux-a4mv2-standard,linux-a4mv2-standard-japan-west
a4mv2,standard,4,4,32,korea-central,0.278,100,No,4,1000,8,32768,4000,480,4000,480,40960,40,24000,375,187,-2,-2,-2,No,linux-a4mv2-standard,linux-a4mv2-standard-korea-central
a4mv2,standard,4,4,32,korea-south,0.251,100,No,4,1000,8,32768,4000,480,4000,480,40960,40,24000,375,187,-2,-2,-2,No,linux-a4mv2-standard,linux-a4mv2-standard-korea-south
a4mv2,standard,4,4,32,south-india,0.301,100,No,4,1000,8,32768,4000,480,4000,480,40960,40,24000,375,187,-2,-2,-2,No,linux-a4mv2-standard,linux-a4mv2-standard-south-india
a4mv2,standard,4,4,32,united-kingdom-south,0.374,100,No,4,1000,8,32768,4000,480,4000,480,40960,40,24000,375,187,-2,-2,-2,No,linux-a4mv2-standard,linux-a4mv2-standard-united-kingdom-south
a4mv2,standard,4,4,32,united-kingdom-west,0.333,100,No,4,1000,8,32768,4000,480,4000,480,40960,40,24000,375,187,-2,-2,-2,No,linux-a4mv2-standard,linux-a4mv2-standard-united-kingdom-west
a4mv2,standard,4,4,32,us-central,0.27,100,No,4,1000,8,32768,4000,480,4000,480,40960,40,24000,375,187,-2,-2,-2,No,linux-a4mv2-standard,linux-a4mv2-standard-us-central
a4mv2,standard,4,4,32,us-east,0.238,100,No,4,1000,8,32768,4000,480,4000,480,40960,40,24000,375,187,-2,-2,-2,No,linux-a4mv2-standard,linux-a4mv2-standard-us-east
a4mv2,standard,4,4,32,us-east-2,0.249,100,No,4,1000,8,32768,4000,480,4000,480,40960,40,24000,375,187,-2,-2,-2,No,linux-a4mv2-standard,linux-a4mv2-standard-us-east-2
a4mv2,standard,4,4,32,usgov-arizona,0.353,100,No,4,1000,8,32768,4000,480,4000,480,40960,40,24000,375,187,-2,-2,-2,No,linux-a4mv2-standard,linux-a4mv2-standard-usgov-arizona
a4mv2,standard,4,4,32,usgov-iowa,0.353,100,No,4,1000,8,32768,4000,480,4000,480,40960,40,24000,375,187,-2,-2,-2,No,linux-a4mv2-standard,linux-a4mv2-standard-usgov-iowa
a4mv2,standard,4,4,32,usgov-texas,0.353,100,No,4,1000,8,32768,4000,480,4000,480,40960,40,24000,375,187,-2,-2,-2,No,linux-a4mv2-standard,linux-a4mv2-standard-usgov-texas
a4mv2,standard,4,4,32,usgov-virginia,0.353,100,No,4,1000,8,32768,4000,480,4000,480,40960,40,24000,375,187,-2,-2,-2,No,linux-a4mv2-standard,linux-a4mv2-standard-usgov-virginia
a4mv2,standard,4,4,32,us-north-central,0.27,100,No,4,1000,8,32768,4000,480,4000,480,40960,40,24000,375,187,-2,-2,-2,No,linux-a4mv2-standard,linux-a4mv2-standard-us-north-central
a4mv2,standard,4,4,32,us-south-central,0.248,100,No,4,1000,8,32768,4000,480,4000,480,40960,40,24000,375,187,-2,-2,-2,No,linux-a4mv2-standard,linux-a4mv2-standard-us-south-central
a4mv2,standard,4,4,32,us-west,0.297,100,No,4,1000,8,32768,4000,480,4000,480,40960,40,24000,375,187,-2,-2,-2,No,linux-a4mv2-standard,linux-a4mv2-standard-us-west
a4mv2,standard,4,4,32,us-west-2,0.208,100,No,4,1000,8,32768,4000,480,4000,480,40960,40,24000,375,187,-2,-2,-2,No,linux-a4mv2-standard,linux-a4mv2-standard-us-west-2
a4mv2,standard,4,4,32,us-west-central,0.249,100,No,4,1000,8,32768,4000,480,4000,480,40960,40,24000,375,187,-2,-2,-2,No,linux-a4mv2-standard,linux-a4mv2-standard-us-west-central
a4mv2,standard,4,4,32,west-india,0.333,100,No,4,1000,8,32768,4000,480,4000,480,40960,40,24000,375,187,-2,-2,-2,No,linux-a4mv2-standard,linux-a4mv2-standard-west-india
a8mv2,standard,8,8,64,asia-pacific-east,0.786,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8mv2-standard,linux-a8mv2-standard-asia-pacific-east
a8mv2,standard,8,8,64,asia-pacific-southeast,0.589,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8mv2-standard,linux-a8mv2-standard-asia-pacific-southeast
a8mv2,standard,8,8,64,australia-east,0.655,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8mv2-standard,linux-a8mv2-standard-australia-east
a8mv2,standard,8,8,64,australia-southeast,0.786,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8mv2-standard,linux-a8mv2-standard-australia-southeast
a8mv2,standard,8,8,64,brazil-south,0.917,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8mv2-standard,linux-a8mv2-standard-brazil-south
a8mv2,standard,8,8,64,canada-central,0.742,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8mv2-standard,linux-a8mv2-standard-canada-central
a8mv2,standard,8,8,64,canada-east,0.568,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8mv2-standard,linux-a8mv2-standard-canada-east
a8mv2,standard,8,8,64,central-india,0.699,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8mv2-standard,linux-a8mv2-standard-central-india
a8mv2,standard,8,8,64,europe-north,0.611,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8mv2-standard,linux-a8mv2-standard-europe-north
a8mv2,standard,8,8,64,europe-west,0.546,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8mv2-standard,linux-a8mv2-standard-europe-west
a8mv2,standard,8,8,64,germany-central,0.703,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8mv2-standard,linux-a8mv2-standard-germany-central
a8mv2,standard,8,8,64,germany-northeast,0.703,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8mv2-standard,linux-a8mv2-standard-germany-northeast
a8mv2,standard,8,8,64,japan-east,0.677,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8mv2-standard,linux-a8mv2-standard-japan-east
a8mv2,standard,8,8,64,japan-west,0.786,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8mv2-standard,linux-a8mv2-standard-japan-west
a8mv2,standard,8,8,64,korea-central,0.585,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8mv2-standard,linux-a8mv2-standard-korea-central
a8mv2,standard,8,8,64,korea-south,0.526,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8mv2-standard,linux-a8mv2-standard-korea-south
a8mv2,standard,8,8,64,south-india,0.633,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8mv2-standard,linux-a8mv2-standard-south-india
a8mv2,standard,8,8,64,united-kingdom-south,0.786,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8mv2-standard,linux-a8mv2-standard-united-kingdom-south
a8mv2,standard,8,8,64,united-kingdom-west,0.699,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8mv2-standard,linux-a8mv2-standard-united-kingdom-west
a8mv2,standard,8,8,64,us-central,0.568,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8mv2-standard,linux-a8mv2-standard-us-central
a8mv2,standard,8,8,64,us-east,0.475,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8mv2-standard,linux-a8mv2-standard-us-east
a8mv2,standard,8,8,64,us-east-2,0.524,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8mv2-standard,linux-a8mv2-standard-us-east-2
a8mv2,standard,8,8,64,usgov-arizona,0.704,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8mv2-standard,linux-a8mv2-standard-usgov-arizona
a8mv2,standard,8,8,64,usgov-iowa,0.704,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8mv2-standard,linux-a8mv2-standard-usgov-iowa
a8mv2,standard,8,8,64,usgov-texas,0.704,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8mv2-standard,linux-a8mv2-standard-usgov-texas
a8mv2,standard,8,8,64,usgov-virginia,0.704,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8mv2-standard,linux-a8mv2-standard-usgov-virginia
a8mv2,standard,8,8,64,us-north-central,0.568,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8mv2-standard,linux-a8mv2-standard-us-north-central
a8mv2,standard,8,8,64,us-south-central,0.495,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8mv2-standard,linux-a8mv2-standard-us-south-central
a8mv2,standard,8,8,64,us-west,0.594,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8mv2-standard,linux-a8mv2-standard-us-west
a8mv2,standard,8,8,64,us-west-2,0.437,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8mv2-standard,linux-a8mv2-standard-us-west-2
a8mv2,standard,8,8,64,us-west-central,0.524,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8mv2-standard,linux-a8mv2-standard-us-west-central
a8mv2,standard,8,8,64,west-india,0.699,100,No,8,2000,16,65536,8000,960,8000,960,81920,80,4000,80,40,-2,-2,-2,No,linux-a8mv2-standard,linux-a8mv2-standard-west-india
a2mv2,lowpriority,2,2,16,asia-pacific-east,0.02,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-lowpriority,linux-a2mv2-lowpriority-asia-pacific-east
a2mv2,lowpriority,2,2,16,asia-pacific-southeast,0.02,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-lowpriority,linux-a2mv2-lowpriority-asia-pacific-southeast
a2mv2,lowpriority,2,2,16,australia-east,0.02,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-lowpriority,linux-a2mv2-lowpriority-australia-east
a2mv2,lowpriority,2,2,16,australia-southeast,0.02,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-lowpriority,linux-a2mv2-lowpriority-australia-southeast
a2mv2,lowpriority,2,2,16,brazil-south,0.02,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-lowpriority,linux-a2mv2-lowpriority-brazil-south
a2mv2,lowpriority,2,2,16,canada-central,0.02,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-lowpriority,linux-a2mv2-lowpriority-canada-central
a2mv2,lowpriority,2,2,16,canada-east,0.02,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-lowpriority,linux-a2mv2-lowpriority-canada-east
a2mv2,lowpriority,2,2,16,central-india,0.02,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-lowpriority,linux-a2mv2-lowpriority-central-india
a2mv2,lowpriority,2,2,16,europe-north,0.02,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-lowpriority,linux-a2mv2-lowpriority-europe-north
a2mv2,lowpriority,2,2,16,europe-west,0.02,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-lowpriority,linux-a2mv2-lowpriority-europe-west
a2mv2,lowpriority,2,2,16,germany-central,0.02,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-lowpriority,linux-a2mv2-lowpriority-germany-central
a2mv2,lowpriority,2,2,16,germany-northeast,0.02,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-lowpriority,linux-a2mv2-lowpriority-germany-northeast
a2mv2,lowpriority,2,2,16,japan-east,0.02,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-lowpriority,linux-a2mv2-lowpriority-japan-east
a2mv2,lowpriority,2,2,16,japan-west,0.02,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-lowpriority,linux-a2mv2-lowpriority-japan-west
a2mv2,lowpriority,2,2,16,korea-central,0.02,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-lowpriority,linux-a2mv2-lowpriority-korea-central
a2mv2,lowpriority,2,2,16,korea-south,0.02,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-lowpriority,linux-a2mv2-lowpriority-korea-south
a2mv2,lowpriority,2,2,16,south-india,0.02,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-lowpriority,linux-a2mv2-lowpriority-south-india
a2mv2,lowpriority,2,2,16,united-kingdom-south,0.02,100,No,2,500,4,16384,2000,240,2000,240,20480,20,60000,937,468,-2,-2,-2,No,linux-a2mv2-lowpriority,linux-a2mv2-lowpriority-united-kingdom-south
